ClientId,ClientName,Type,Form,RegisterDate,TotalAmt,CutoffDt
8154,Клиент 8154,Ю,ООО,2020-11-02,1317106.83,2020-11-03
8154,Клиент 8154,Ю,ООО,2020-11-02,1462486.40,2020-11-04
8155,Клиент 8155,Ф,-,2020-11-03,1323207.89,2020-11-01
8155,Клиент 8155,Ф,-,2020-11-03,1978486.40,2020-11-04
8155,Клиент 8155,Ф,-,2020-11-03,2772646.78,2020-11-03
8156,Клиент 8156,Ю,ИП,2020-11-01,3041888.59,2020-11-04
8156,Клиент 8156,Ю,ИП,2020-11-01,1720362.89,2020-11-01
8156,Клиент 8156,Ю,ИП,2020-11-01,936587.93,2020-11-02
8157,Клиент 8157,Ф,-,2020-11-02,3354883.69,2020-11-01
8157,Клиент 8157,Ф,-,2020-11-02,1462589.60,2020-11-03
8157,Клиент 8157,Ф,-,2020-11-02,1317182.93,2020-11-02
8158,Клиент 8158,Ю,АО,2020-11-03,1978589.60,2020-11-03
8158,Клиент 8158,Ю,АО,2020-11-03,1323287.32,2020-11-04
8158,Клиент 8158,Ю,АО,2020-11-03,2772802.30,2020-11-02
8159,Клиент 8159,Ф,-,2020-11-04,936664.05,2020-11-01
8159,Клиент 8159,Ф,-,2020-11-04,1720442.32,2020-11-04
8159,Клиент 8159,Ф,-,2020-11-04,3042067.91,2020-11-03
8160,Клиент 8160,Ю,ПАО,2020-11-01,1462692.80,2020-11-02
8160,Клиент 8160,Ю,ПАО,2020-11-01,3355066.32,2020-11-04
8160,Клиент 8160,Ю,ПАО,2020-11-01,1317259.05,2020-11-01
8161,Клиент 8161,Ф,-,2020-11-02,1978692.80,2020-11-02
8161,Клиент 8161,Ф,-,2020-11-02,1323366.75,2020-11-03
8161,Клиент 8161,Ф,-,2020-11-02,2772957.85,2020-11-01
8162,Клиент 8162,Ю,ООО,2020-11-03,3042247.23,2020-11-02
8162,Клиент 8162,Ю,ООО,2020-11-03,936740.17,2020-11-04
8162,Клиент 8162,Ю,ООО,2020-11-03,1720521.75,2020-11-03
8163,Клиент 8163,Ф,-,2020-11-01,1462796.02,2020-11-01
8163,Клиент 8163,Ф,-,2020-11-01,3355248.95,2020-11-03
8163,Клиент 8163,Ф,-,2020-11-01,1317335.17,2020-11-04
8164,Клиент 8164,Ю,ИП,2020-11-02,1323446.18,2020-11-02
8164,Клиент 8164,Ю,ИП,2020-11-02,1978796.02,2020-11-01
8164,Клиент 8164,Ю,ИП,2020-11-02,2773113.40,2020-11-04
8165,Клиент 8165,Ф,-,2020-11-03,936816.29,2020-11-03
8165,Клиент 8165,Ф,-,2020-11-03,1720601.18,2020-11-02
8165,Клиент 8165,Ф,-,2020-11-03,3042426.58,2020-11-01
8166,Клиент 8166,Ю,АО,2020-11-04,3355431.58,2020-11-02
8166,Клиент 8166,Ю,АО,2020-11-04,1317411.29,2020-11-03
8166,Клиент 8166,Ю,АО,2020-11-04,1462899.20,2020-11-04
8167,Клиент 8167,Ф,-,2020-11-01,1978899.20,2020-11-04
8167,Клиент 8167,Ф,-,2020-11-01,2773268.95,2020-11-03
8167,Клиент 8167,Ф,-,2020-11-01,1323525.61,2020-11-01
8168,Клиент 8168,Ю,ПАО,2020-11-02,3042605.86,2020-11-04
8168,Клиент 8168,Ю,ПАО,2020-11-02,1720680.61,2020-11-01
8168,Клиент 8168,Ю,ПАО,2020-11-02,936892.41,2020-11-02
8169,Клиент 8169,Ф,-,2020-11-03,1317487.41,2020-11-02
8169,Клиент 8169,Ф,-,2020-11-03,1463002.40,2020-11-03
8169,Клиент 8169,Ф,-,2020-11-03,3355614.21,2020-11-01
8170,Клиент 8170,Ю,ООО,2020-11-01,2773424.50,2020-11-02
8170,Клиент 8170,Ю,ООО,2020-11-01,1979002.40,2020-11-03
8170,Клиент 8170,Ю,ООО,2020-11-01,1323605.04,2020-11-04
8171,Клиент 8171,Ф,-,2020-11-02,1720760.04,2020-11-04
8171,Клиент 8171,Ф,-,2020-11-02,3042785.18,2020-11-03
8171,Клиент 8171,Ф,-,2020-11-02,936968.53,2020-11-01
8172,Клиент 8172,Ю,ИП,2020-11-03,3355796.84,2020-11-04
8172,Клиент 8172,Ю,ИП,2020-11-03,1463105.60,2020-11-02
8172,Клиент 8172,Ю,ИП,2020-11-03,1317563.53,2020-11-01
8173,Клиент 8173,Ф,-,2020-11-04,1323684.49,2020-11-03
8173,Клиент 8173,Ф,-,2020-11-04,1979105.60,2020-11-02
8173,Клиент 8173,Ф,-,2020-11-04,2773580.05,2020-11-01
8174,Клиент 8174,Ю,АО,2020-11-01,1720839.49,2020-11-03
8174,Клиент 8174,Ю,АО,2020-11-01,3042964.50,2020-11-02
8174,Клиент 8174,Ю,АО,2020-11-01,937044.65,2020-11-04
8175,Клиент 8175,Ф,-,2020-11-02,3355979.51,2020-11-03
8175,Клиент 8175,Ф,-,2020-11-02,1463208.80,2020-11-01
8175,Клиент 8175,Ф,-,2020-11-02,1317639.65,2020-11-04
8176,Клиент 8176,Ю,ПАО,2020-11-03,2773735.60,2020-11-04
8176,Клиент 8176,Ю,ПАО,2020-11-03,1979208.80,2020-11-01
8176,Клиент 8176,Ю,ПАО,2020-11-03,1323763.91,2020-11-02
8177,Клиент 8177,Ф,-,2020-11-01,937120.77,2020-11-03
8177,Клиент 8177,Ф,-,2020-11-01,3043143.82,2020-11-01
8177,Клиент 8177,Ф,-,2020-11-01,1720918.91,2020-11-02
8178,Клиент 8178,Ю,ООО,2020-11-02,1463312.00,2020-11-04
8178,Клиент 8178,Ю,ООО,2020-11-02,3356162.11,2020-11-02
8178,Клиент 8178,Ю,ООО,2020-11-02,1317715.77,2020-11-03
8179,Клиент 8179,Ф,-,2020-11-03,2773891.15,2020-11-03
8179,Клиент 8179,Ф,-,2020-11-03,1323843.34,2020-11-01
8179,Клиент 8179,Ф,-,2020-11-03,1979312.00,2020-11-04
8180,Клиент 8180,Ю,ИП,2020-11-04,1720998.34,2020-11-01
8180,Клиент 8180,Ю,ИП,2020-11-04,937196.89,2020-11-02
8180,Клиент 8180,Ю,ИП,2020-11-04,3043323.14,2020-11-04
8181,Клиент 8181,Ф,-,2020-11-01,1317791.89,2020-11-02
8181,Клиент 8181,Ф,-,2020-11-01,3356344.74,2020-11-01
8181,Клиент 8181,Ф,-,2020-11-01,1463415.20,2020-11-03
8182,Клиент 8182,Ю,АО,2020-11-02,1979415.20,2020-11-03
8182,Клиент 8182,Ю,АО,2020-11-02,1323922.77,2020-11-04
8182,Клиент 8182,Ю,АО,2020-11-02,2774046.70,2020-11-02
8183,Клиент 8183,Ф,-,2020-11-03,1721077.77,2020-11-04
8183,Клиент 8183,Ф,-,2020-11-03,3043502.46,2020-11-03
8183,Клиент 8183,Ф,-,2020-11-03,937273.02,2020-11-01
8184,Клиент 8184,Ю,ПАО,2020-11-01,1317868.02,2020-11-01
8184,Клиент 8184,Ю,ПАО,2020-11-01,3356527.37,2020-11-04
8184,Клиент 8184,Ю,ПАО,2020-11-01,1463518.40,2020-11-02
8185,Клиент 8185,Ф,-,2020-11-02,1979518.40,2020-11-02
8185,Клиент 8185,Ф,-,2020-11-02,2774202.28,2020-11-01
8185,Клиент 8185,Ф,-,2020-11-02,1324002.20,2020-11-03
8186,Клиент 8186,Ю,ООО,2020-11-03,3043681.78,2020-11-02
8186,Клиент 8186,Ю,ООО,2020-11-03,1721157.20,2020-11-03
8186,Клиент 8186,Ю,ООО,2020-11-03,937349.12,2020-11-04
8187,Клиент 8187,Ф,-,2020-11-04,3356710.00,2020-11-03
8187,Клиент 8187,Ф,-,2020-11-04,1317944.12,2020-11-04
8187,Клиент 8187,Ф,-,2020-11-04,1463621.60,2020-11-01
8188,Клиент 8188,Ю,ИП,2020-11-01,1979621.60,2020-11-01
8188,Клиент 8188,Ю,ИП,2020-11-01,2774357.80,2020-11-04
8188,Клиент 8188,Ю,ИП,2020-11-01,1324081.63,2020-11-02
8189,Клиент 8189,Ф,-,2020-11-02,1721236.63,2020-11-02
8189,Клиент 8189,Ф,-,2020-11-02,3043861.10,2020-11-01
8189,Клиент 8189,Ф,-,2020-11-02,937425.24,2020-11-03
8190,Клиент 8190,Ю,АО,2020-11-03,3356892.63,2020-11-02
8190,Клиент 8190,Ю,АО,2020-11-03,1318020.24,2020-11-03
8190,Клиент 8190,Ю,АО,2020-11-03,1463724.80,2020-11-04
8191,Клиент 8191,Ф,-,2020-11-01,1979724.80,2020-11-04
8191,Клиент 8191,Ф,-,2020-11-01,1324161.06,2020-11-01
8191,Клиент 8191,Ф,-,2020-11-01,2774513.35,2020-11-03
8192,Клиент 8192,Ю,ПАО,2020-11-02,1721316.06,2020-11-01
8192,Клиент 8192,Ю,ПАО,2020-11-02,3044040.42,2020-11-04
8192,Клиент 8192,Ю,ПАО,2020-11-02,937501.36,2020-11-02
8193,Клиент 8193,Ф,-,2020-11-03,1463828.02,2020-11-03
8193,Клиент 8193,Ф,-,2020-11-03,1318096.36,2020-11-02
8193,Клиент 8193,Ф,-,2020-11-03,3357075.26,2020-11-01
8194,Клиент 8194,Ю,ООО,2020-11-04,1979828.02,2020-11-03
8194,Клиент 8194,Ю,ООО,2020-11-04,1324240.49,2020-11-04
8194,Клиент 8194,Ю,ООО,2020-11-04,2774668.90,2020-11-02
8195,Клиент 8195,Ф,-,2020-11-01,3044219.77,2020-11-03
8195,Клиент 8195,Ф,-,2020-11-01,937577.48,2020-11-01
8195,Клиент 8195,Ф,-,2020-11-01,1721395.49,2020-11-04
8196,Клиент 8196,Ю,ИП,2020-11-02,1463931.20,2020-11-02
8196,Клиент 8196,Ю,ИП,2020-11-02,1318172.48,2020-11-01
8196,Клиент 8196,Ю,ИП,2020-11-02,3357257.89,2020-11-04
8197,Клиент 8197,Ф,-,2020-11-03,2774824.45,2020-11-01
8197,Клиент 8197,Ф,-,2020-11-03,1324319.92,2020-11-03
8197,Клиент 8197,Ф,-,2020-11-03,1979931.20,2020-11-02
8198,Клиент 8198,Ю,АО,2020-11-01,1721474.92,2020-11-03
8198,Клиент 8198,Ю,АО,2020-11-01,3044399.05,2020-11-02
8198,Клиент 8198,Ю,АО,2020-11-01,937653.60,2020-11-04
8199,Клиент 8199,Ф,-,2020-11-02,1464034.40,2020-11-01
8199,Клиент 8199,Ф,-,2020-11-02,3357440.52,2020-11-03
8199,Клиент 8199,Ф,-,2020-11-02,1318248.60,2020-11-04
8200,Клиент 8200,Ю,ПАО,2020-11-03,1980034.40,2020-11-01
8200,Клиент 8200,Ю,ПАО,2020-11-03,1324399.35,2020-11-02
8200,Клиент 8200,Ю,ПАО,2020-11-03,2774980.00,2020-11-04
8201,Клиент 8201,Ф,-,2020-11-04,3044578.37,2020-11-01
8201,Клиент 8201,Ф,-,2020-11-04,1721554.35,2020-11-02
8201,Клиент 8201,Ф,-,2020-11-04,937729.72,2020-11-03
8202,Клиент 8202,Ю,ООО,2020-11-01,3357623.15,2020-11-02
8202,Клиент 8202,Ю,ООО,2020-11-01,1318324.72,2020-11-03
8202,Клиент 8202,Ю,ООО,2020-11-01,1464137.60,2020-11-04
8203,Клиент 8203,Ф,-,2020-11-02,1324478.80,2020-11-01
8203,Клиент 8203,Ф,-,2020-11-02,2775135.55,2020-11-03
8203,Клиент 8203,Ф,-,2020-11-02,1980137.60,2020-11-04
8204,Клиент 8204,Ю,ИП,2020-11-03,937805.84,2020-11-02
8204,Клиент 8204,Ю,ИП,2020-11-03,3044757.69,2020-11-04
8204,Клиент 8204,Ю,ИП,2020-11-03,1721633.80,2020-11-01
8205,Клиент 8205,Ф,-,2020-11-01,3357805.82,2020-11-01
8205,Клиент 8205,Ф,-,2020-11-01,1464240.80,2020-11-03
8205,Клиент 8205,Ф,-,2020-11-01,1318400.84,2020-11-02
8206,Клиент 8206,Ю,АО,2020-11-02,1324558.22,2020-11-04
8206,Клиент 8206,Ю,АО,2020-11-02,2775291.10,2020-11-02
8206,Клиент 8206,Ю,АО,2020-11-02,1980240.80,2020-11-03
8207,Клиент 8207,Ф,-,2020-11-03,1721713.22,2020-11-04
8207,Клиент 8207,Ф,-,2020-11-03,3044937.01,2020-11-03
8207,Клиент 8207,Ф,-,2020-11-03,937881.96,2020-11-01
8208,Клиент 8208,Ю,ПАО,2020-11-04,3357988.42,2020-11-04
8208,Клиент 8208,Ю,ПАО,2020-11-04,1318476.96,2020-11-01
8208,Клиент 8208,Ю,ПАО,2020-11-04,1464344.00,2020-11-02
8209,Клиент 8209,Ф,-,2020-11-01,1324637.65,2020-11-03
8209,Клиент 8209,Ф,-,2020-11-01,2775446.65,2020-11-01
8209,Клиент 8209,Ф,-,2020-11-01,1980344.00,2020-11-02
8210,Клиент 8210,Ю,ООО,2020-11-02,937958.08,2020-11-04
8210,Клиент 8210,Ю,ООО,2020-11-02,3045116.33,2020-11-02
8210,Клиент 8210,Ю,ООО,2020-11-02,1721792.65,2020-11-03
8211,Клиент 8211,Ф,-,2020-11-03,1464447.20,2020-11-01
8211,Клиент 8211,Ф,-,2020-11-03,3358171.05,2020-11-03
8211,Клиент 8211,Ф,-,2020-11-03,1318553.08,2020-11-04
8212,Клиент 8212,Ю,ИП,2020-11-01,1324717.08,2020-11-02
8212,Клиент 8212,Ю,ИП,2020-11-01,2775602.20,2020-11-04
8212,Клиент 8212,Ю,ИП,2020-11-01,1980447.20,2020-11-01
8213,Клиент 8213,Ф,-,2020-11-02,938034.21,2020-11-03
8213,Клиент 8213,Ф,-,2020-11-02,3045295.65,2020-11-01
8213,Клиент 8213,Ф,-,2020-11-02,1721872.08,2020-11-02
8214,Клиент 8214,Ю,АО,2020-11-03,1464550.40,2020-11-04
8214,Клиент 8214,Ю,АО,2020-11-03,1318629.21,2020-11-03
8214,Клиент 8214,Ю,АО,2020-11-03,3358353.68,2020-11-02
8215,Клиент 8215,Ф,-,2020-11-04,1980550.40,2020-11-04
8215,Клиент 8215,Ф,-,2020-11-04,1324796.51,2020-11-01
8215,Клиент 8215,Ф,-,2020-11-04,2775757.78,2020-11-03
8216,Клиент 8216,Ю,ПАО,2020-11-01,1721951.51,2020-11-01
8216,Клиент 8216,Ю,ПАО,2020-11-01,938110.31,2020-11-02
8216,Клиент 8216,Ю,ПАО,2020-11-01,3045474.97,2020-11-04
8217,Клиент 8217,Ф,-,2020-11-02,3358536.31,2020-11-01
8217,Клиент 8217,Ф,-,2020-11-02,1318705.31,2020-11-02
8217,Клиент 8217,Ф,-,2020-11-02,1464653.60,2020-11-03
8218,Клиент 8218,Ю,ООО,2020-11-03,2775913.30,2020-11-02
8218,Клиент 8218,Ю,ООО,2020-11-03,1324875.94,2020-11-04
8218,Клиент 8218,Ю,ООО,2020-11-03,1980653.60,2020-11-03
8219,Клиент 8219,Ф,-,2020-11-01,3045654.29,2020-11-03
8219,Клиент 8219,Ф,-,2020-11-01,938186.43,2020-11-01
8219,Клиент 8219,Ф,-,2020-11-01,1722030.94,2020-11-04
8220,Клиент 8220,Ю,ИП,2020-11-02,3358718.94,2020-11-04
8220,Клиент 8220,Ю,ИП,2020-11-02,1464756.80,2020-11-02
8220,Клиент 8220,Ю,ИП,2020-11-02,1318781.43,2020-11-01
8221,Клиент 8221,Ф,-,2020-11-03,1980756.80,2020-11-02
8221,Клиент 8221,Ф,-,2020-11-03,2776068.85,2020-11-01
8221,Клиент 8221,Ф,-,2020-11-03,1324955.37,2020-11-03
8222,Клиент 8222,Ю,АО,2020-11-04,3045833.61,2020-11-02
8222,Клиент 8222,Ю,АО,2020-11-04,1722110.37,2020-11-03
8222,Клиент 8222,Ю,АО,2020-11-04,938262.55,2020-11-04
8223,Клиент 8223,Ф,-,2020-11-01,1318857.55,2020-11-04
8223,Клиент 8223,Ф,-,2020-11-01,3358901.57,2020-11-03
8223,Клиент 8223,Ф,-,2020-11-01,1464860.02,2020-11-01
8224,Клиент 8224,Ю,ПАО,2020-11-02,2776224.40,2020-11-04
8224,Клиент 8224,Ю,ПАО,2020-11-02,1980860.02,2020-11-01
8224,Клиент 8224,Ю,ПАО,2020-11-02,1325034.80,2020-11-02
8225,Клиент 8225,Ф,-,2020-11-03,3046012.96,2020-11-01
8225,Клиент 8225,Ф,-,2020-11-03,1722189.80,2020-11-02
8225,Клиент 8225,Ф,-,2020-11-03,938338.67,2020-11-03
8226,Клиент 8226,Ю,ООО,2020-11-01,1464963.20,2020-11-04
8226,Клиент 8226,Ю,ООО,2020-11-01,3359084.20,2020-11-02
8226,Клиент 8226,Ю,ООО,2020-11-01,1318933.67,2020-11-03
8227,Клиент 8227,Ф,-,2020-11-02,1325114.23,2020-11-01
8227,Клиент 8227,Ф,-,2020-11-02,1980963.20,2020-11-04
8227,Клиент 8227,Ф,-,2020-11-02,2776379.95,2020-11-03
8228,Клиент 8228,Ю,ИП,2020-11-03,938414.79,2020-11-02
8228,Клиент 8228,Ю,ИП,2020-11-03,1722269.23,2020-11-01
8228,Клиент 8228,Ю,ИП,2020-11-03,3046192.24,2020-11-04
8229,Клиент 8229,Ф,-,2020-11-04,1319009.79,2020-11-02
8229,Клиент 8229,Ф,-,2020-11-04,1465066.40,2020-11-03
8229,Клиент 8229,Ф,-,2020-11-04,3359266.83,2020-11-01
8230,Клиент 8230,Ю,АО,2020-11-01,1325193.66,2020-11-04
8230,Клиент 8230,Ю,АО,2020-11-01,2776535.50,2020-11-02
8230,Клиент 8230,Ю,АО,2020-11-01,1981066.40,2020-11-03
8231,Клиент 8231,Ф,-,2020-11-02,1722348.66,2020-11-04
8231,Клиент 8231,Ф,-,2020-11-02,3046371.56,2020-11-03
8231,Клиент 8231,Ф,-,2020-11-02,938490.91,2020-11-01
8232,Клиент 8232,Ю,ПАО,2020-11-03,3359449.46,2020-11-04
8232,Клиент 8232,Ю,ПАО,2020-11-03,1465169.60,2020-11-02
8232,Клиент 8232,Ю,ПАО,2020-11-03,1319085.91,2020-11-01
8233,Клиент 8233,Ф,-,2020-11-01,1981169.60,2020-11-02
8233,Клиент 8233,Ф,-,2020-11-01,1325273.11,2020-11-03
8233,Клиент 8233,Ф,-,2020-11-01,2776691.05,2020-11-01
8234,Клиент 8234,Ю,ООО,2020-11-02,1722428.11,2020-11-03
8234,Клиент 8234,Ю,ООО,2020-11-02,3046550.88,2020-11-02
8234,Клиент 8234,Ю,ООО,2020-11-02,938567.03,2020-11-04
8235,Клиент 8235,Ф,-,2020-11-03,1319162.03,2020-11-04
8235,Клиент 8235,Ф,-,2020-11-03,1465272.80,2020-11-01
8235,Клиент 8235,Ф,-,2020-11-03,3359632.13,2020-11-03
8236,Клиент 8236,Ю,ИП,2020-11-04,2776846.60,2020-11-04
8236,Клиент 8236,Ю,ИП,2020-11-04,1325352.53,2020-11-02
8236,Клиент 8236,Ю,ИП,2020-11-04,1981272.80,2020-11-01
8237,Клиент 8237,Ф,-,2020-11-01,938643.15,2020-11-03
8237,Клиент 8237,Ф,-,2020-11-01,1722507.53,2020-11-02
8237,Клиент 8237,Ф,-,2020-11-01,3046730.20,2020-11-01
8238,Клиент 8238,Ю,АО,2020-11-02,1319238.15,2020-11-03
8238,Клиент 8238,Ю,АО,2020-11-02,3359814.73,2020-11-02
8238,Клиент 8238,Ю,АО,2020-11-02,1465376.00,2020-11-04
8239,Клиент 8239,Ф,-,2020-11-03,2777002.15,2020-11-03
8239,Клиент 8239,Ф,-,2020-11-03,1325431.96,2020-11-01
8239,Клиент 8239,Ф,-,2020-11-03,1981376.00,2020-11-04
8240,Клиент 8240,Ю,ПАО,2020-11-01,1722586.96,2020-11-01
8240,Клиент 8240,Ю,ПАО,2020-11-01,3046909.52,2020-11-04
8240,Клиент 8240,Ю,ПАО,2020-11-01,938719.27,2020-11-02
8241,Клиент 8241,Ф,-,2020-11-02,1465479.20,2020-11-03
8241,Клиент 8241,Ф,-,2020-11-02,3359997.36,2020-11-01
8241,Клиент 8241,Ф,-,2020-11-02,1319314.27,2020-11-02
8242,Клиент 8242,Ю,ООО,2020-11-03,2777157.70,2020-11-02
8242,Клиент 8242,Ю,ООО,2020-11-03,1325511.39,2020-11-04
8242,Клиент 8242,Ю,ООО,2020-11-03,1981479.20,2020-11-03
8243,Клиент 8243,Ф,-,2020-11-04,1722666.39,2020-11-04
8243,Клиент 8243,Ф,-,2020-11-04,938795.40,2020-11-01
8243,Клиент 8243,Ф,-,2020-11-04,3047088.84,2020-11-03
8244,Клиент 8244,Ю,ИП,2020-11-01,3360179.99,2020-11-04
8244,Клиент 8244,Ю,ИП,2020-11-01,1319390.40,2020-11-01
8244,Клиент 8244,Ю,ИП,2020-11-01,1465582.40,2020-11-02
8245,Клиент 8245,Ф,-,2020-11-02,1981582.40,2020-11-02
8245,Клиент 8245,Ф,-,2020-11-02,1325590.82,2020-11-03
8245,Клиент 8245,Ф,-,2020-11-02,2777313.28,2020-11-01
8246,Клиент 8246,Ю,АО,2020-11-03,3047268.16,2020-11-02
8246,Клиент 8246,Ю,АО,2020-11-03,1722745.82,2020-11-03
8246,Клиент 8246,Ю,АО,2020-11-03,938871.50,2020-11-04
8247,Клиент 8247,Ф,-,2020-11-01,1319466.50,2020-11-04
8247,Клиент 8247,Ф,-,2020-11-01,1465685.60,2020-11-01
8247,Клиент 8247,Ф,-,2020-11-01,3360362.62,2020-11-03
8248,Клиент 8248,Ю,ПАО,2020-11-02,1325670.25,2020-11-02
8248,Клиент 8248,Ю,ПАО,2020-11-02,1981685.60,2020-11-01
8248,Клиент 8248,Ю,ПАО,2020-11-02,2777468.80,2020-11-04
8249,Клиент 8249,Ф,-,2020-11-03,938947.62,2020-11-03
8249,Клиент 8249,Ф,-,2020-11-03,3047447.48,2020-11-01
8249,Клиент 8249,Ф,-,2020-11-03,1722825.25,2020-11-02
8250,Клиент 8250,Ю,ООО,2020-11-04,1465788.80,2020-11-04
8250,Клиент 8250,Ю,ООО,2020-11-04,3360545.25,2020-11-02
8250,Клиент 8250,Ю,ООО,2020-11-04,1319542.62,2020-11-03
8251,Клиент 8251,Ф,-,2020-11-01,2777624.35,2020-11-03
8251,Клиент 8251,Ф,-,2020-11-01,1981788.80,2020-11-04
8251,Клиент 8251,Ф,-,2020-11-01,1325749.68,2020-11-01
8252,Клиент 8252,Ю,ИП,2020-11-02,939023.74,2020-11-02
8252,Клиент 8252,Ю,ИП,2020-11-02,3047626.80,2020-11-04
8252,Клиент 8252,Ю,ИП,2020-11-02,1722904.68,2020-11-01
8253,Клиент 8253,Ф,-,2020-11-03,1319618.74,2020-11-02
8253,Клиент 8253,Ф,-,2020-11-03,1465892.02,2020-11-03
8253,Клиент 8253,Ф,-,2020-11-03,3360727.88,2020-11-01
8254,Клиент 8254,Ю,АО,2020-11-01,2777779.90,2020-11-02
8254,Клиент 8254,Ю,АО,2020-11-01,1325829.11,2020-11-04
8254,Клиент 8254,Ю,АО,2020-11-01,1981892.02,2020-11-03
8255,Клиент 8255,Ф,-,2020-11-02,1722984.11,2020-11-04
8255,Клиент 8255,Ф,-,2020-11-02,939099.86,2020-11-01
8255,Клиент 8255,Ф,-,2020-11-02,3047806.15,2020-11-03
8256,Клиент 8256,Ю,ПАО,2020-11-03,1465995.20,2020-11-02
8256,Клиент 8256,Ю,ПАО,2020-11-03,1319694.86,2020-11-01
8256,Клиент 8256,Ю,ПАО,2020-11-03,3360910.51,2020-11-04
8257,Клиент 8257,Ф,-,2020-11-04,1325908.54,2020-11-03
8257,Клиент 8257,Ф,-,2020-11-04,2777935.45,2020-11-01
8257,Клиент 8257,Ф,-,2020-11-04,1981995.20,2020-11-02
8258,Клиент 8258,Ю,ООО,2020-11-01,1723063.54,2020-11-03
8258,Клиент 8258,Ю,ООО,2020-11-01,939175.98,2020-11-04
8258,Клиент 8258,Ю,ООО,2020-11-01,3047985.43,2020-11-02
8259,Клиент 8259,Ф,-,2020-11-02,1319770.98,2020-11-04
8259,Клиент 8259,Ф,-,2020-11-02,3361093.14,2020-11-03
8259,Клиент 8259,Ф,-,2020-11-02,1466098.40,2020-11-01
8260,Клиент 8260,Ю,ИП,2020-11-03,1982098.40,2020-11-01
8260,Клиент 8260,Ю,ИП,2020-11-03,2778091.00,2020-11-04
8260,Клиент 8260,Ю,ИП,2020-11-03,1325987.97,2020-11-02
8261,Клиент 8261,Ф,-,2020-11-01,3048164.75,2020-11-01
8261,Клиент 8261,Ф,-,2020-11-01,1723142.97,2020-11-02
8261,Клиент 8261,Ф,-,2020-11-01,939252.10,2020-11-03
8262,Клиент 8262,Ю,АО,2020-11-02,1466201.60,2020-11-04
8262,Клиент 8262,Ю,АО,2020-11-02,3361275.77,2020-11-02
8262,Клиент 8262,Ю,АО,2020-11-02,1319847.10,2020-11-03
8263,Клиент 8263,Ф,-,2020-11-03,2778246.55,2020-11-03
8263,Клиент 8263,Ф,-,2020-11-03,1982201.60,2020-11-04
8263,Клиент 8263,Ф,-,2020-11-03,1326067.42,2020-11-01
8264,Клиент 8264,Ю,ПАО,2020-11-04,1723222.42,2020-11-01
8264,Клиент 8264,Ю,ПАО,2020-11-04,3048344.07,2020-11-04
8264,Клиент 8264,Ю,ПАО,2020-11-04,939328.22,2020-11-02
8265,Клиент 8265,Ф,-,2020-11-01,3361458.44,2020-11-01
8265,Клиент 8265,Ф,-,2020-11-01,1466304.80,2020-11-03
8265,Клиент 8265,Ф,-,2020-11-01,1319923.22,2020-11-02
8266,Клиент 8266,Ю,ООО,2020-11-02,1326146.84,2020-11-04
8266,Клиент 8266,Ю,ООО,2020-11-02,2778402.10,2020-11-02
8266,Клиент 8266,Ю,ООО,2020-11-02,1982304.80,2020-11-03
8267,Клиент 8267,Ф,-,2020-11-03,939404.34,2020-11-01
8267,Клиент 8267,Ф,-,2020-11-03,3048523.39,2020-11-03
8267,Клиент 8267,Ф,-,2020-11-03,1723301.84,2020-11-04
8268,Клиент 8268,Ю,ИП,2020-11-01,1466408.00,2020-11-02
8268,Клиент 8268,Ю,ИП,2020-11-01,1319999.34,2020-11-01
8268,Клиент 8268,Ю,ИП,2020-11-01,3361641.04,2020-11-04
8269,Клиент 8269,Ф,-,2020-11-02,1326226.27,2020-11-03
8269,Клиент 8269,Ф,-,2020-11-02,1982408.00,2020-11-02
8269,Клиент 8269,Ф,-,2020-11-02,2778557.65,2020-11-01
8270,Клиент 8270,Ю,АО,2020-11-03,3048702.71,2020-11-02
8270,Клиент 8270,Ю,АО,2020-11-03,1723381.27,2020-11-03
8270,Клиент 8270,Ю,АО,2020-11-03,939480.46,2020-11-04
8271,Клиент 8271,Ф,-,2020-11-04,3361823.67,2020-11-03
8271,Клиент 8271,Ф,-,2020-11-04,1320075.46,2020-11-04
8271,Клиент 8271,Ф,-,2020-11-04,1466511.20,2020-11-01
8272,Клиент 8272,Ю,ПАО,2020-11-01,1326305.70,2020-11-02
8272,Клиент 8272,Ю,ПАО,2020-11-01,2778713.20,2020-11-04
8272,Клиент 8272,Ю,ПАО,2020-11-01,1982511.20,2020-11-01
8273,Клиент 8273,Ф,-,2020-11-02,1723460.70,2020-11-02
8273,Клиент 8273,Ф,-,2020-11-02,939556.59,2020-11-03
8273,Клиент 8273,Ф,-,2020-11-02,3048882.03,2020-11-01
8274,Клиент 8274,Ю,ООО,2020-11-03,1320151.59,2020-11-03
8274,Клиент 8274,Ю,ООО,2020-11-03,1466614.40,2020-11-04
8274,Клиент 8274,Ю,ООО,2020-11-03,3362006.30,2020-11-02
8275,Клиент 8275,Ф,-,2020-11-01,1326385.13,2020-11-01
8275,Клиент 8275,Ф,-,2020-11-01,1982614.40,2020-11-04
8275,Клиент 8275,Ф,-,2020-11-01,2778868.78,2020-11-03
8276,Клиент 8276,Ю,ИП,2020-11-02,1723540.13,2020-11-01
8276,Клиент 8276,Ю,ИП,2020-11-02,939632.69,2020-11-02
8276,Клиент 8276,Ю,ИП,2020-11-02,3049061.35,2020-11-04
