AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
12691,2691,1575639.61,0.00,0.00,0.00,1574370.51,0.00,0.00,2020-11-03
12691,2691,0.00,1443307.56,0.00,1443307.56,0.00,382640.94,0.00,2020-11-01
12692,2692,1178494.12,0.00,0.00,0.00,1169224.92,0.00,1178494.12,2020-11-04
12692,2692,0.00,1051679.86,0.00,1051679.86,0.00,0.00,0.00,2020-11-02
12693,2693,1790559.20,0.00,1790559.20,0.00,1790559.20,0.00,0.00,2020-11-01
12693,2693,0.00,1618628.02,0.00,0.00,0.00,222196.99,0.00,2020-11-03
12694,2694,0.00,1443386.99,0.00,0.00,0.00,0.00,0.00,2020-11-04
12694,2694,1575719.04,0.00,1575719.04,0.00,1568449.64,0.00,1575719.04,2020-11-02
12695,2695,1178570.25,0.00,0.00,0.00,1178570.25,0.00,0.00,2020-11-03
12695,2695,0.00,1051755.98,0.00,0.00,0.00,61753.03,0.00,2020-11-01
12696,2696,1790662.40,0.00,0.00,0.00,1785392.80,0.00,1790662.40,2020-11-04
12696,2696,0.00,1618731.20,0.00,1618731.20,0.00,703601.05,0.00,2020-11-02
12697,2697,1575798.47,0.00,1575798.47,0.00,1575798.47,0.00,0.00,2020-11-01
12697,2697,0.00,1443466.42,0.00,1443466.42,0.00,0.00,0.00,2020-11-03
12698,2698,0.00,1051832.10,0.00,0.00,0.00,543157.10,0.00,2020-11-04
12698,2698,1178646.35,0.00,0.00,0.00,1175376.55,0.00,1178646.35,2020-11-02
12699,2699,0.00,1618834.40,0.00,0.00,0.00,0.00,0.00,2020-11-01
12699,2699,1790765.60,0.00,1790765.60,0.00,1790765.60,0.00,0.00,2020-11-03
12700,2700,1575877.90,0.00,1575877.90,0.00,1574607.90,0.00,1575877.90,2020-11-04
12700,2700,0.00,1443545.85,0.00,1443545.85,0.00,382713.15,0.00,2020-11-02
12701,2701,0.00,1051908.22,0.00,0.00,0.00,0.00,0.00,2020-11-03
12701,2701,1178722.47,0.00,0.00,0.00,1169452.37,0.00,0.00,2020-11-01
12702,2702,1790868.80,0.00,1790868.80,0.00,1790868.80,0.00,1790868.80,2020-11-02
12702,2702,0.00,1618937.60,0.00,1618937.60,0.00,222269.19,0.00,2020-11-04
12703,2703,0.00,1443625.30,0.00,0.00,0.00,0.00,0.00,2020-11-01
12703,2703,1575957.33,0.00,0.00,0.00,1568687.03,0.00,0.00,2020-11-03
12704,2704,0.00,1051984.34,0.00,1051984.34,0.00,61825.24,0.00,2020-11-02
12704,2704,1178798.59,0.00,1178798.59,0.00,1178798.59,0.00,1178798.59,2020-11-04
12705,2705,1790972.02,0.00,1790972.02,0.00,1785701.52,0.00,0.00,2020-11-01
12705,2705,0.00,1619040.80,0.00,1619040.80,0.00,703673.26,0.00,2020-11-03
12706,2706,0.00,1443704.72,0.00,0.00,0.00,0.00,0.00,2020-11-04
12706,2706,1576036.76,0.00,1576036.76,0.00,1576036.76,0.00,1576036.76,2020-11-02
12707,2707,1178874.71,0.00,1178874.71,0.00,1175604.01,0.00,0.00,2020-11-03
12707,2707,0.00,1052060.46,0.00,0.00,0.00,543229.31,0.00,2020-11-01
12708,2708,1791075.20,0.00,1791075.20,0.00,1791075.20,0.00,1791075.20,2020-11-04
12708,2708,0.00,1619144.00,0.00,0.00,0.00,0.00,0.00,2020-11-02
12709,2709,0.00,1443784.15,0.00,0.00,0.00,382785.35,0.00,2020-11-03
12709,2709,1576116.19,0.00,0.00,0.00,1574845.29,0.00,0.00,2020-11-01
12710,2710,1178950.83,0.00,1178950.83,0.00,1169679.83,0.00,1178950.83,2020-11-02
12710,2710,0.00,1052136.58,0.00,0.00,0.00,0.00,0.00,2020-11-04
12711,2711,1791178.40,0.00,1791178.40,0.00,1791178.40,0.00,0.00,2020-11-03
12711,2711,0.00,1619247.20,0.00,0.00,0.00,222341.40,0.00,2020-11-01
12712,2712,0.00,1443863.58,0.00,1443863.58,0.00,0.00,0.00,2020-11-02
12712,2712,1576195.62,0.00,1576195.62,0.00,1568924.42,0.00,1576195.62,2020-11-04
12713,2713,0.00,1052212.71,0.00,0.00,0.00,61897.45,0.00,2020-11-03
12713,2713,1179026.95,0.00,0.00,0.00,1179026.95,0.00,0.00,2020-11-01
12714,2714,0.00,1619350.40,0.00,1619350.40,0.00,703745.47,0.00,2020-11-04
12714,2714,1791281.60,0.00,0.00,0.00,1786010.20,0.00,1791281.60,2020-11-02
12715,2715,1576275.07,0.00,0.00,0.00,1576275.07,0.00,0.00,2020-11-03
12715,2715,0.00,1443943.01,0.00,1443943.01,0.00,0.00,0.00,2020-11-01
12716,2716,1179103.07,0.00,0.00,0.00,1175831.47,0.00,1179103.07,2020-11-04
12716,2716,0.00,1052288.81,0.00,0.00,0.00,543301.51,0.00,2020-11-02
12717,2717,0.00,1619453.60,0.00,0.00,0.00,0.00,0.00,2020-11-03
12717,2717,1791384.80,0.00,1791384.80,0.00,1791384.80,0.00,0.00,2020-11-01
12718,2718,1576354.49,0.00,0.00,0.00,1575082.69,0.00,1576354.49,2020-11-02
12718,2718,0.00,1444022.44,0.00,1444022.44,0.00,382857.56,0.00,2020-11-04
12719,2719,1179179.19,0.00,1179179.19,0.00,1169907.29,0.00,0.00,2020-11-03
12719,2719,0.00,1052364.93,0.00,0.00,0.00,0.00,0.00,2020-11-01
12720,2720,0.00,1619556.80,0.00,0.00,0.00,222413.61,0.00,2020-11-02
12720,2720,1791488.00,0.00,1791488.00,0.00,1791488.00,0.00,1791488.00,2020-11-04
12721,2721,1576433.92,0.00,1576433.92,0.00,1569161.82,0.00,0.00,2020-11-01
12721,2721,0.00,1444101.87,0.00,1444101.87,0.00,0.00,0.00,2020-11-03
12722,2722,1179255.31,0.00,1179255.31,0.00,1179255.31,0.00,1179255.31,2020-11-02
12722,2722,0.00,1052441.05,0.00,0.00,0.00,61969.65,0.00,2020-11-04
12723,2723,0.00,1619660.02,0.00,0.00,0.00,703817.68,0.00,2020-11-01
12723,2723,1791591.20,0.00,1791591.20,0.00,1786318.90,0.00,0.00,2020-11-03
12724,2724,1576513.35,0.00,0.00,0.00,1576513.35,0.00,1576513.35,2020-11-04
12724,2724,0.00,1444181.30,0.00,0.00,0.00,0.00,0.00,2020-11-02
12725,2725,0.00,1052517.17,0.00,0.00,0.00,543373.72,0.00,2020-11-03
12725,2725,1179331.44,0.00,1179331.44,0.00,1176058.94,0.00,0.00,2020-11-01
12726,2726,0.00,1619763.20,0.00,0.00,0.00,0.00,0.00,2020-11-04
12726,2726,1791694.40,0.00,1791694.40,0.00,1791694.40,0.00,1791694.40,2020-11-02
12727,2727,0.00,1444260.73,0.00,0.00,0.00,382929.77,0.00,2020-11-01
12727,2727,1576592.78,0.00,1576592.78,0.00,1575320.08,0.00,0.00,2020-11-03
12728,2728,1179407.54,0.00,0.00,0.00,1170134.74,0.00,1179407.54,2020-11-04
12728,2728,0.00,1052593.29,0.00,0.00,0.00,0.00,0.00,2020-11-02
12729,2729,0.00,1619866.40,0.00,0.00,0.00,222485.81,0.00,2020-11-03
12729,2729,1791797.60,0.00,0.00,0.00,1791797.60,0.00,0.00,2020-11-01
12730,2730,1576672.21,0.00,1576672.21,0.00,1569399.21,0.00,1576672.21,2020-11-02
12730,2730,0.00,1444340.16,0.00,1444340.16,0.00,0.00,0.00,2020-11-04
12731,2731,0.00,1052669.41,0.00,0.00,0.00,62041.86,0.00,2020-11-01
12731,2731,1179483.66,0.00,1179483.66,0.00,1179483.66,0.00,0.00,2020-11-03
12732,2732,0.00,1619969.60,0.00,0.00,0.00,703889.88,0.00,2020-11-02
12732,2732,1791900.80,0.00,0.00,0.00,1786627.60,0.00,1791900.80,2020-11-04
12733,2733,1576751.64,0.00,1576751.64,0.00,1576751.64,0.00,0.00,2020-11-01
12733,2733,0.00,1444419.61,0.00,0.00,0.00,0.00,0.00,2020-11-03
12734,2734,0.00,1052745.53,0.00,0.00,0.00,543445.93,0.00,2020-11-04
12734,2734,1179559.78,0.00,0.00,0.00,1176286.38,0.00,1179559.78,2020-11-02
12735,2735,1792004.02,0.00,1792004.02,0.00,1792004.02,0.00,0.00,2020-11-03
12735,2735,0.00,1620072.80,0.00,0.00,0.00,0.00,0.00,2020-11-01
12736,2736,1576831.07,0.00,1576831.07,0.00,1575557.47,0.00,1576831.07,2020-11-04
12736,2736,0.00,1444499.03,0.00,0.00,0.00,383001.97,0.00,2020-11-02
12737,2737,1179635.90,0.00,1179635.90,0.00,1170362.20,0.00,0.00,2020-11-01
12737,2737,0.00,1052821.65,0.00,0.00,0.00,0.00,0.00,2020-11-03
12738,2738,1792107.20,0.00,1792107.20,0.00,1792107.20,0.00,1792107.20,2020-11-02
12738,2738,0.00,1620176.00,0.00,1620176.00,0.00,222558.02,0.00,2020-11-04
12739,2739,0.00,1444578.46,0.00,1444578.46,0.00,0.00,0.00,2020-11-01
12739,2739,1576910.50,0.00,1576910.50,0.00,1569636.60,0.00,0.00,2020-11-03
12740,2740,1179712.02,0.00,1179712.02,0.00,1179712.02,0.00,1179712.02,2020-11-04
12740,2740,0.00,1052897.77,0.00,0.00,0.00,62114.07,0.00,2020-11-02
12741,2741,0.00,1620279.20,0.00,1620279.20,0.00,703962.09,0.00,2020-11-03
12741,2741,1792210.40,0.00,1792210.40,0.00,1786936.30,0.00,0.00,2020-11-01
12742,2742,0.00,1444657.89,0.00,1444657.89,0.00,0.00,0.00,2020-11-04
12742,2742,1576989.93,0.00,1576989.93,0.00,1576989.93,0.00,1576989.93,2020-11-02
12743,2743,0.00,1052973.90,0.00,1052973.90,0.00,543518.14,0.00,2020-11-01
12743,2743,1179788.14,0.00,1179788.14,0.00,1176513.84,0.00,0.00,2020-11-03
12744,2744,1792313.60,0.00,1792313.60,0.00,1792313.60,0.00,1792313.60,2020-11-04
12744,2744,0.00,1620382.40,0.00,0.00,0.00,0.00,0.00,2020-11-02
12745,2745,0.00,1444737.32,0.00,1444737.32,0.00,383074.18,0.00,2020-11-03
12745,2745,1577069.38,0.00,0.00,0.00,1575794.88,0.00,0.00,2020-11-01
12746,2746,0.00,1053050.00,0.00,1053050.00,0.00,0.00,0.00,2020-11-04
12746,2746,1179864.26,0.00,1179864.26,0.00,1170589.66,0.00,1179864.26,2020-11-02
12747,2747,0.00,1620485.60,0.00,1620485.60,0.00,222630.23,0.00,2020-11-01
12747,2747,1792416.80,0.00,0.00,0.00,1792416.80,0.00,0.00,2020-11-03
12748,2748,0.00,1444816.75,0.00,1444816.75,0.00,0.00,0.00,2020-11-02
12748,2748,1577148.80,0.00,1577148.80,0.00,1569874.00,0.00,1577148.80,2020-11-04
12749,2749,0.00,1053126.12,0.00,0.00,0.00,62186.27,0.00,2020-11-03
12749,2749,1179940.38,0.00,1179940.38,0.00,1179940.38,0.00,0.00,2020-11-01
12750,2750,0.00,1620588.80,0.00,0.00,0.00,704034.30,0.00,2020-11-04
12750,2750,1792520.00,0.00,0.00,0.00,1787245.00,0.00,1792520.00,2020-11-02
12751,2751,0.00,1444896.18,0.00,0.00,0.00,0.00,0.00,2020-11-01
12751,2751,1577228.23,0.00,1577228.23,0.00,1577228.23,0.00,0.00,2020-11-03
12752,2752,0.00,1053202.24,0.00,0.00,0.00,543590.34,0.00,2020-11-02
12752,2752,1180016.50,0.00,1180016.50,0.00,1176741.30,0.00,1180016.50,2020-11-04
12753,2753,1792623.20,0.00,0.00,0.00,1792623.20,0.00,0.00,2020-11-01
12753,2753,0.00,1620692.02,0.00,0.00,0.00,0.00,0.00,2020-11-03
12754,2754,1577307.66,0.00,1577307.66,0.00,1576032.26,0.00,1577307.66,2020-11-02
12754,2754,0.00,1444975.61,0.00,0.00,0.00,383146.39,0.00,2020-11-04
12755,2755,0.00,1053278.36,0.00,0.00,0.00,0.00,0.00,2020-11-01
12755,2755,1180092.63,0.00,1180092.63,0.00,1170817.13,0.00,0.00,2020-11-03
12756,2756,1792726.40,0.00,1792726.40,0.00,1792726.40,0.00,1792726.40,2020-11-04
12756,2756,0.00,1620795.20,0.00,0.00,0.00,222702.43,0.00,2020-11-02
12757,2757,0.00,1445055.04,0.00,0.00,0.00,0.00,0.00,2020-11-03
12757,2757,1577387.09,0.00,0.00,0.00,1570111.39,0.00,0.00,2020-11-01
12758,2758,0.00,1053354.48,0.00,0.00,0.00,62258.48,0.00,2020-11-04
12758,2758,1180168.73,0.00,1180168.73,0.00,1180168.73,0.00,1180168.73,2020-11-02
12759,2759,1792829.60,0.00,0.00,0.00,1787553.70,0.00,0.00,2020-11-03
12759,2759,0.00,1620898.40,0.00,0.00,0.00,704106.50,0.00,2020-11-01
12760,2760,1577466.52,0.00,1577466.52,0.00,1577466.52,0.00,1577466.52,2020-11-04
12760,2760,0.00,1445134.47,0.00,0.00,0.00,0.00,0.00,2020-11-02
12761,2761,1180244.85,0.00,1180244.85,0.00,1176968.75,0.00,0.00,2020-11-01
12761,2761,0.00,1053430.60,0.00,0.00,0.00,543662.55,0.00,2020-11-03
12762,2762,0.00,1621001.60,0.00,0.00,0.00,0.00,0.00,2020-11-04
12762,2762,1792932.80,0.00,0.00,0.00,1792932.80,0.00,1792932.80,2020-11-02
12763,2763,0.00,1445213.92,0.00,0.00,0.00,383218.60,0.00,2020-11-01
12763,2763,1577545.95,0.00,0.00,0.00,1576269.65,0.00,0.00,2020-11-03
12764,2764,1180320.97,0.00,1180320.97,0.00,1171044.57,0.00,1180320.97,2020-11-04
12764,2764,0.00,1053506.72,0.00,0.00,0.00,0.00,0.00,2020-11-02
12765,2765,1793036.02,0.00,0.00,0.00,1793036.02,0.00,0.00,2020-11-01
12765,2765,0.00,1621104.80,0.00,0.00,0.00,222774.64,0.00,2020-11-03
12766,2766,0.00,1445293.34,0.00,0.00,0.00,0.00,0.00,2020-11-04
12766,2766,1577625.38,0.00,1577625.38,0.00,1570348.78,0.00,1577625.38,2020-11-02
12767,2767,0.00,1053582.84,0.00,1053582.84,0.00,62330.69,0.00,2020-11-01
12767,2767,1180397.09,0.00,1180397.09,0.00,1180397.09,0.00,0.00,2020-11-03
12768,2768,1793139.20,0.00,1793139.20,0.00,1787862.40,0.00,1793139.20,2020-11-04
12768,2768,0.00,1621208.00,0.00,0.00,0.00,704178.71,0.00,2020-11-02
12769,2769,1577704.81,0.00,1577704.81,0.00,1577704.81,0.00,0.00,2020-11-01
12769,2769,0.00,1445372.77,0.00,0.00,0.00,0.00,0.00,2020-11-03
12770,2770,0.00,1053658.96,0.00,0.00,0.00,543734.76,0.00,2020-11-04
12770,2770,1180473.21,0.00,1180473.21,0.00,1177196.21,0.00,1180473.21,2020-11-02
12771,2771,1793242.40,0.00,1793242.40,0.00,1793242.40,0.00,0.00,2020-11-03
12771,2771,0.00,1621311.20,0.00,0.00,0.00,0.00,0.00,2020-11-01
12772,2772,1577784.24,0.00,0.00,0.00,1576507.04,0.00,1577784.24,2020-11-04
12772,2772,0.00,1445452.20,0.00,1445452.20,0.00,383290.80,0.00,2020-11-02
12773,2773,0.00,1053735.09,0.00,1053735.09,0.00,0.00,0.00,2020-11-03
12773,2773,1180549.33,0.00,1180549.33,0.00,1171272.03,0.00,0.00,2020-11-01
12774,2774,1793345.60,0.00,1793345.60,0.00,1793345.60,0.00,1793345.60,2020-11-02
12774,2774,0.00,1621414.40,0.00,0.00,0.00,222846.85,0.00,2020-11-04
12775,2775,1577863.69,0.00,0.00,0.00,1570586.19,0.00,0.00,2020-11-03
12775,2775,0.00,1445531.63,0.00,0.00,0.00,0.00,0.00,2020-11-01
12776,2776,1180625.45,0.00,0.00,0.00,1180625.45,0.00,1180625.45,2020-11-04
12776,2776,0.00,1053811.19,0.00,0.00,0.00,62402.89,0.00,2020-11-02
12777,2777,0.00,1621517.60,0.00,0.00,0.00,704250.92,0.00,2020-11-03
12777,2777,1793448.80,0.00,1793448.80,0.00,1788171.10,0.00,0.00,2020-11-01
12778,2778,0.00,1445611.06,0.00,1445611.06,0.00,0.00,0.00,2020-11-04
12778,2778,1577943.11,0.00,1577943.11,0.00,1577943.11,0.00,1577943.11,2020-11-02
12779,2779,1180701.57,0.00,0.00,0.00,1177423.67,0.00,0.00,2020-11-03
12779,2779,0.00,1053887.31,0.00,0.00,0.00,543806.96,0.00,2020-11-01
12780,2780,0.00,1621620.80,0.00,0.00,0.00,0.00,0.00,2020-11-02
12780,2780,1793552.00,0.00,0.00,0.00,1793552.00,0.00,1793552.00,2020-11-04
12781,2781,0.00,1445690.49,0.00,0.00,0.00,383363.01,0.00,2020-11-03
12781,2781,1578022.54,0.00,0.00,0.00,1576744.44,0.00,0.00,2020-11-01
12782,2782,0.00,1053963.43,0.00,1053963.43,0.00,0.00,0.00,2020-11-04
12782,2782,1180777.69,0.00,1180777.69,0.00,1171499.49,0.00,1180777.69,2020-11-02
12783,2783,1793655.20,0.00,1793655.20,0.00,1793655.20,0.00,0.00,2020-11-03
12783,2783,0.00,1621724.02,0.00,1621724.02,0.00,222919.06,0.00,2020-11-01
12784,2784,1578101.97,0.00,0.00,0.00,1570823.57,0.00,1578101.97,2020-11-04
12784,2784,0.00,1445769.92,0.00,0.00,0.00,0.00,0.00,2020-11-02
12785,2785,0.00,1054039.55,0.00,0.00,0.00,62475.10,0.00,2020-11-03
12785,2785,1180853.82,0.00,1180853.82,0.00,1180853.82,0.00,0.00,2020-11-01
12786,2786,1793758.40,0.00,1793758.40,0.00,1788479.80,0.00,1793758.40,2020-11-02
12786,2786,0.00,1621827.20,0.00,0.00,0.00,704323.12,0.00,2020-11-04
12787,2787,1578181.40,0.00,1578181.40,0.00,1578181.40,0.00,0.00,2020-11-03
12787,2787,0.00,1445849.35,0.00,0.00,0.00,0.00,0.00,2020-11-01
12788,2788,1180929.92,0.00,1180929.92,0.00,1177651.12,0.00,1180929.92,2020-11-04
12788,2788,0.00,1054115.67,0.00,1054115.67,0.00,543879.17,0.00,2020-11-02
12789,2789,0.00,1621930.40,0.00,0.00,0.00,0.00,0.00,2020-11-03
12789,2789,1793861.60,0.00,1793861.60,0.00,1793861.60,0.00,0.00,2020-11-01
12790,2790,0.00,1445928.78,0.00,0.00,0.00,383435.22,0.00,2020-11-04
12790,2790,1578260.83,0.00,1578260.83,0.00,1576981.83,0.00,1578260.83,2020-11-02
12791,2791,0.00,1054191.79,0.00,0.00,0.00,0.00,0.00,2020-11-01
12791,2791,1181006.04,0.00,1181006.04,0.00,1171726.94,0.00,0.00,2020-11-03
12792,2792,0.00,1622033.60,0.00,1622033.60,0.00,222991.26,0.00,2020-11-02
12792,2792,1793964.80,0.00,1793964.80,0.00,1793964.80,0.00,1793964.80,2020-11-04
12793,2793,0.00,1446008.23,0.00,1446008.23,0.00,0.00,0.00,2020-11-03
12793,2793,1578340.26,0.00,1578340.26,0.00,1571060.96,0.00,0.00,2020-11-01
12794,2794,1181082.16,0.00,0.00,0.00,1181082.16,0.00,1181082.16,2020-11-02
12794,2794,0.00,1054267.91,0.00,0.00,0.00,62547.31,0.00,2020-11-04
12795,2795,1794068.02,0.00,0.00,0.00,1788788.52,0.00,0.00,2020-11-03
12795,2795,0.00,1622136.80,0.00,0.00,0.00,704395.33,0.00,2020-11-01
12796,2796,1578419.69,0.00,0.00,0.00,1578419.69,0.00,1578419.69,2020-11-04
12796,2796,0.00,1446087.65,0.00,1446087.65,0.00,0.00,0.00,2020-11-02
12797,2797,1181158.28,0.00,1181158.28,0.00,1177878.58,0.00,0.00,2020-11-01
12797,2797,0.00,1054344.03,0.00,0.00,0.00,543951.38,0.00,2020-11-03
12798,2798,0.00,1622240.00,0.00,1622240.00,0.00,0.00,0.00,2020-11-04
12798,2798,1794171.20,0.00,0.00,0.00,1794171.20,0.00,1794171.20,2020-11-02
12799,2799,0.00,1446167.08,0.00,0.00,0.00,383507.42,0.00,2020-11-01
12799,2799,1578499.12,0.00,1578499.12,0.00,1577219.22,0.00,0.00,2020-11-03
12800,2800,0.00,1054420.15,0.00,1054420.15,0.00,0.00,0.00,2020-11-02
12800,2800,1181234.40,0.00,1181234.40,0.00,1171954.40,0.00,1181234.40,2020-11-04
12801,2801,0.00,1622343.20,0.00,0.00,0.00,223063.47,0.00,2020-11-03
12801,2801,1794274.40,0.00,0.00,0.00,1794274.40,0.00,0.00,2020-11-01
12802,2802,0.00,1446246.51,0.00,0.00,0.00,0.00,0.00,2020-11-04
12802,2802,1578578.55,0.00,0.00,0.00,1571298.35,0.00,1578578.55,2020-11-02
12803,2803,1181310.52,0.00,0.00,0.00,1181310.52,0.00,0.00,2020-11-03
12803,2803,0.00,1054496.28,0.00,1054496.28,0.00,62619.52,0.00,2020-11-01
12804,2804,0.00,1622446.40,0.00,0.00,0.00,704467.54,0.00,2020-11-02
12804,2804,1794377.60,0.00,1794377.60,0.00,1789097.20,0.00,1794377.60,2020-11-04
12805,2805,1578658.00,0.00,1578658.00,0.00,1578658.00,0.00,0.00,2020-11-01
12805,2805,0.00,1446325.94,0.00,1446325.94,0.00,0.00,0.00,2020-11-03
12806,2806,1181386.64,0.00,1181386.64,0.00,1178106.04,0.00,1181386.64,2020-11-02
12806,2806,0.00,1054572.38,0.00,0.00,0.00,544023.58,0.00,2020-11-04
12807,2807,0.00,1622549.60,0.00,0.00,0.00,0.00,0.00,2020-11-01
12807,2807,1794480.80,0.00,1794480.80,0.00,1794480.80,0.00,0.00,2020-11-03
12808,2808,0.00,1446405.37,0.00,1446405.37,0.00,383579.63,0.00,2020-11-02
12808,2808,1578737.42,0.00,1578737.42,0.00,1577456.62,0.00,1578737.42,2020-11-04
12809,2809,0.00,1054648.50,0.00,0.00,0.00,0.00,0.00,2020-11-03
12809,2809,1181462.76,0.00,1181462.76,0.00,1172181.86,0.00,0.00,2020-11-01
12810,2810,1794584.00,0.00,1794584.00,0.00,1794584.00,0.00,1794584.00,2020-11-02
12810,2810,0.00,1622652.80,0.00,1622652.80,0.00,223135.68,0.00,2020-11-04
12811,2811,1578816.85,0.00,1578816.85,0.00,1571535.75,0.00,0.00,2020-11-03
12811,2811,0.00,1446484.80,0.00,0.00,0.00,0.00,0.00,2020-11-01
12812,2812,1181538.88,0.00,1181538.88,0.00,1181538.88,0.00,1181538.88,2020-11-04
12812,2812,0.00,1054724.62,0.00,1054724.62,0.00,62691.72,0.00,2020-11-02
12813,2813,0.00,1622756.02,0.00,1622756.02,0.00,704539.75,0.00,2020-11-03
12813,2813,1794687.20,0.00,1794687.20,0.00,1789405.90,0.00,0.00,2020-11-01
12814,2814,0.00,1446564.23,0.00,1446564.23,0.00,0.00,0.00,2020-11-04
12814,2814,1578896.28,0.00,1578896.28,0.00,1578896.28,0.00,1578896.28,2020-11-02
12815,2815,1181615.01,0.00,0.00,0.00,1178333.51,0.00,0.00,2020-11-03
12815,2815,0.00,1054800.74,0.00,0.00,0.00,544095.79,0.00,2020-11-01
12816,2816,1794790.40,0.00,1794790.40,0.00,1794790.40,0.00,1794790.40,2020-11-04
12816,2816,0.00,1622859.20,0.00,0.00,0.00,0.00,0.00,2020-11-02
12817,2817,0.00,1446643.66,0.00,1446643.66,0.00,383651.84,0.00,2020-11-03
12817,2817,1578975.71,0.00,1578975.71,0.00,1577694.01,0.00,0.00,2020-11-01
12818,2818,1181691.11,0.00,1181691.11,0.00,1172409.31,0.00,1181691.11,2020-11-02
12818,2818,0.00,1054876.86,0.00,0.00,0.00,0.00,0.00,2020-11-04
12819,2819,0.00,1622962.40,0.00,1622962.40,0.00,223207.88,0.00,2020-11-01
12819,2819,1794893.60,0.00,1794893.60,0.00,1794893.60,0.00,0.00,2020-11-03
12820,2820,0.00,1446723.09,0.00,1446723.09,0.00,0.00,0.00,2020-11-02
12820,2820,1579055.14,0.00,1579055.14,0.00,1571773.14,0.00,1579055.14,2020-11-04
12821,2821,1181767.23,0.00,1181767.23,0.00,1181767.23,0.00,0.00,2020-11-01
12821,2821,0.00,1054952.98,0.00,1054952.98,0.00,62763.93,0.00,2020-11-03
12822,2822,0.00,1623065.60,0.00,0.00,0.00,704611.95,0.00,2020-11-04
12822,2822,1794996.80,0.00,1794996.80,0.00,1789714.60,0.00,1794996.80,2020-11-02
12823,2823,0.00,1446802.54,0.00,0.00,0.00,0.00,0.00,2020-11-01
12823,2823,1579134.57,0.00,1579134.57,0.00,1579134.57,0.00,0.00,2020-11-03
12824,2824,0.00,1055029.10,0.00,0.00,0.00,544168.00,0.00,2020-11-02
12824,2824,1181843.35,0.00,1181843.35,0.00,1178560.95,0.00,1181843.35,2020-11-04
12825,2825,0.00,1623168.80,0.00,0.00,0.00,0.00,0.00,2020-11-03
12825,2825,1795100.02,0.00,1795100.02,0.00,1795100.02,0.00,0.00,2020-11-01
12826,2826,0.00,1446881.96,0.00,1446881.96,0.00,383724.04,0.00,2020-11-04
12826,2826,1579214.00,0.00,1579214.00,0.00,1577931.40,0.00,1579214.00,2020-11-02
12827,2827,0.00,1055105.22,0.00,0.00,0.00,0.00,0.00,2020-11-01
12827,2827,1181919.47,0.00,1181919.47,0.00,1172636.77,0.00,0.00,2020-11-03
12828,2828,0.00,1623272.00,0.00,0.00,0.00,223280.09,0.00,2020-11-02
12828,2828,1795203.20,0.00,1795203.20,0.00,1795203.20,0.00,1795203.20,2020-11-04
12829,2829,1579293.43,0.00,0.00,0.00,1572010.53,0.00,0.00,2020-11-01
12829,2829,0.00,1446961.39,0.00,0.00,0.00,0.00,0.00,2020-11-03
12830,2830,0.00,1055181.34,0.00,0.00,0.00,62836.14,0.00,2020-11-04
12830,2830,1181995.59,0.00,1181995.59,0.00,1181995.59,0.00,1181995.59,2020-11-02
12831,2831,0.00,1623375.20,0.00,0.00,0.00,704684.16,0.00,2020-11-01
12831,2831,1795306.40,0.00,0.00,0.00,1790023.30,0.00,0.00,2020-11-03
12832,2832,0.00,1447040.82,0.00,1447040.82,0.00,0.00,0.00,2020-11-02
12832,2832,1579372.86,0.00,1579372.86,0.00,1579372.86,0.00,1579372.86,2020-11-04
12833,2833,1182071.71,0.00,1182071.71,0.00,1178788.41,0.00,0.00,2020-11-01
12833,2833,0.00,1055257.47,0.00,0.00,0.00,544240.21,0.00,2020-11-03
12834,2834,1795409.60,0.00,0.00,0.00,1795409.60,0.00,1795409.60,2020-11-02
12834,2834,0.00,1623478.40,0.00,0.00,0.00,0.00,0.00,2020-11-04
12835,2835,0.00,1447120.25,0.00,1447120.25,0.00,383796.25,0.00,2020-11-01
12835,2835,1579452.31,0.00,1579452.31,0.00,1578168.81,0.00,0.00,2020-11-03
12836,2836,1182147.83,0.00,1182147.83,0.00,1172864.23,0.00,1182147.83,2020-11-04
12836,2836,0.00,1055333.57,0.00,1055333.57,0.00,0.00,0.00,2020-11-02
12837,2837,1795512.80,0.00,1795512.80,0.00,1795512.80,0.00,0.00,2020-11-01
12837,2837,0.00,1623581.60,0.00,1623581.60,0.00,223352.30,0.00,2020-11-03
12838,2838,1579531.73,0.00,1579531.73,0.00,1572247.93,0.00,1579531.73,2020-11-02
12838,2838,0.00,1447199.68,0.00,0.00,0.00,0.00,0.00,2020-11-04
12839,2839,1182223.95,0.00,1182223.95,0.00,1182223.95,0.00,0.00,2020-11-03
12839,2839,0.00,1055409.69,0.00,0.00,0.00,62908.34,0.00,2020-11-01
12840,2840,0.00,1623684.80,0.00,1623684.80,0.00,704756.37,0.00,2020-11-02
12840,2840,1795616.00,0.00,1795616.00,0.00,1790332.00,0.00,1795616.00,2020-11-04
12841,2841,0.00,1447279.11,0.00,0.00,0.00,0.00,0.00,2020-11-03
12841,2841,1579611.16,0.00,0.00,0.00,1579611.16,0.00,0.00,2020-11-01
12842,2842,1182300.07,0.00,1182300.07,0.00,1179015.87,0.00,1182300.07,2020-11-02
12842,2842,0.00,1055485.81,0.00,1055485.81,0.00,544312.41,0.00,2020-11-04
